,Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Phone,Dealer_Region
18377,C_CND_018378,9/16/2023,Male,4069.9999999999995,Saab-Belle Dodge,Ford,Mustang,Overhead Camshaft,Manual,Black,22000,60504-7114,Hatchback,6395232,Janesville
18378,C_CND_018379,9/16/2023,Female,5720.0,Scrivener Performance Engineering,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,38701-8047,Sedan,7642820,Scottsdale
18379,C_CND_018380,9/16/2023,Male,8855.0,Star Enterprises Inc,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21000,99301-3882,Sedan,7492275,Austin
18380,C_CND_018381,9/17/2023,Male,148.5,Pitre Buick-Pontiac-Gmc of Scottsdale,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,37001,99301-3882,SUV,7529159,Pasco
18381,C_CND_018382,9/17/2023,Male,148.5,Progressive Shippers Cooperative Association No,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,21001,53546-9427,Hatchback,7132906,Janesville
18382,C_CND_018383,9/17/2023,Male,148.5,Race Car Help,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,SUV,8979566,Austin
18383,C_CND_018384,9/17/2023,Male,148.5,Race Car Help,Toyota,Avalon,DoubleÂ Overhead Camshaft,Auto,Pale White,18001,78758-7841,Sedan,6054923,Austin
18384,C_CND_018385,9/17/2023,Female,28600.0,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Manual,Pale White,21001,06457-3834,Sedan,8565032,Middletown
18385,C_CND_018386,9/17/2023,Male,15400.0,Ryder Truck Rental and Leasing,Ford,Ranger,Overhead Camshaft,Manual,Black,18001,06457-3834,SUV,6510169,Middletown
18386,C_CND_018387,9/17/2023,Female,5797.0,Scrivener Performance Engineering,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85001,38701-8047,SUV,6011073,Greenville
18387,C_CND_018388,9/17/2023,Male,5885.0,Rabun Used Car Sales,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57000,85257-3102,SUV,8485366,Scottsdale
18388,C_CND_018389,9/17/2023,Male,148.5,Suburban Ford,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27001,53546-9427,SUV,8361415,Janesville
18389,C_CND_018390,9/17/2023,Male,14388.0,Race Car Help,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16800,78758-7841,SUV,7241933,Austin
18390,C_CND_018391,9/17/2023,Female,9900.0,U-Haul CO,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,22001,78758-7841,Passenger,8341856,Austin
18391,C_CND_018392,9/17/2023,Male,148.5,Ryder Truck Rental and Leasing,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,06457-3834,SUV,7790110,Middletown
18392,C_CND_018393,9/17/2023,Male,7150.0,Saab-Belle Dodge,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000,60504-7114,SUV,8646943,Aurora
18393,C_CND_018394,9/17/2023,Male,11660.0,Race Car Help,Volvo,S40,Overhead Camshaft,Manual,Red,17001,78758-7841,Sedan,6139735,Austin
18394,C_CND_018395,9/17/2023,Male,9295.0,Progressive Shippers Cooperative Association No,Mercedes-B,CL500,Overhead Camshaft,Manual,Red,29001,53546-9427,SUV,6839043,Janesville
18395,C_CND_018396,9/17/2023,Male,14157.0,Rabun Used Car Sales,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12701,85257-3102,Hatchback,6740596,Scottsdale
18396,C_CND_018397,9/17/2023,Male,8800.0,Race Car Help,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,78758-7841,SUV,8240476,Greenville
18397,C_CND_018398,9/17/2023,Male,10780.0,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19000,06457-3834,Hatchback,8804240,Middletown
18398,C_CND_018399,9/17/2023,Male,8800.0,Saab-Belle Dodge,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Red,19000,60504-7114,Hatchback,6869478,Aurora
18399,C_CND_018400,9/17/2023,Male,148.5,Scrivener Performance Engineering,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,38701-8047,Hatchback,8333560,Greenville
18400,C_CND_018401,9/17/2023,Male,16059.999999999998,Star Enterprises Inc,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Hatchback,6958872,Pasco
18401,C_CND_018402,9/17/2023,Male,148.5,Tri-State Mack Inc,Cadillac,Seville,Overhead Camshaft,Manual,Black,44000,85257-3102,SUV,6049822,Aurora
18402,C_CND_018403,9/17/2023,Male,148.5,Tri-State Mack Inc,Acura,RL,Overhead Camshaft,Manual,Red,17000,85257-3102,SUV,7427242,Scottsdale
18403,C_CND_018404,9/17/2023,Male,9240.0,U-Haul CO,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,78758-7841,Hatchback,8299157,Austin
18404,C_CND_018405,9/17/2023,Male,9905.5,Progressive Shippers Cooperative Association No,Lincoln,Continental,Overhead Camshaft,Manual,Black,18500,53546-9427,Passenger,7296118,Janesville
18405,C_CND_018406,9/17/2023,Male,9350.0,Rabun Used Car Sales,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9000,85257-3102,Passenger,7612693,Scottsdale
18406,C_CND_018407,9/17/2023,Male,148.5,U-Haul CO,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57000,78758-7841,SUV,6832670,Greenville
18407,C_CND_018408,9/17/2023,Male,148.5,Ryder Truck Rental and Leasing,Ford,F-Series,Overhead Camshaft,Manual,Red,13000,06457-3834,Passenger,7442583,Middletown
18408,C_CND_018409,9/17/2023,Female,9801.0,Star Enterprises Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Red,39000,99301-3882,Passenger,6191053,Pasco
18409,C_CND_018410,9/17/2023,Male,7711.0,C & M Motors Inc,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,60504-7114,SUV,7133350,Middletown
18410,C_CND_018411,9/17/2023,Female,10131.0,Tri-State Mack Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23000,85257-3102,Hatchback,6229342,Scottsdale
18411,C_CND_018412,9/17/2023,Male,148.5,U-Haul CO,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,18000,78758-7841,Hatchback,7775734,Austin
18412,C_CND_018413,9/17/2023,Female,12265.0,Progressive Shippers Cooperative Association No,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15500,53546-9427,Sedan,6331575,Janesville
18413,C_CND_018414,9/17/2023,Male,148.5,Rabun Used Car Sales,Saturn,LW,Overhead Camshaft,Manual,Pale White,13000,85257-3102,Hatchback,8951840,Scottsdale
18414,C_CND_018415,9/17/2023,Male,6270.0,Progressive Shippers Cooperative Association No,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31000,53546-9427,Hatchback,7084098,Janesville
18415,C_CND_018416,9/17/2023,Female,7480.0,Capitol KIA,Saturn,SC,DoubleÂ Overhead Camshaft,Auto,Black,33000,38701-8047,SUV,7477864,Aurora
18416,C_CND_018417,9/17/2023,Male,148.5,Classic Chevy,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,SUV,8472236,Greenville
18417,C_CND_018418,9/17/2023,Female,13530.0,Ryder Truck Rental and Leasing,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20000,06457-3834,Passenger,6322599,Middletown
18418,C_CND_018419,9/17/2023,Male,41800.0,Saab-Belle Dodge,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Red,35000,60504-7114,Sedan,6349895,Aurora
18419,C_CND_018420,9/17/2023,Male,7700.0,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9000,38701-8047,Hatchback,8145383,Greenville
18420,C_CND_018421,9/17/2023,Male,148.5,C & M Motors Inc,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000,60504-7114,SUV,8059242,Scottsdale
18421,C_CND_018422,9/17/2023,Female,148.5,Suburban Ford,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Sedan,8171921,Janesville
18422,C_CND_018423,9/17/2023,Male,21450.0,Nebo Chevrolet,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,06457-3834,Hatchback,6640174,Middletown
18423,C_CND_018424,9/17/2023,Female,7919.999999999999,New Castle Ford Lincoln Mercury,Volvo,C70,Overhead Camshaft,Manual,Pale White,24000,60504-7114,Hatchback,6641182,Aurora
18424,C_CND_018425,9/17/2023,Male,9955.0,Pars Auto Sales,Honda,Accord,Overhead Camshaft,Manual,Black,43000,38701-8047,Sedan,8891681,Greenville
18425,C_CND_018426,9/17/2023,Male,13805.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Plymouth,Neon,Overhead Camshaft,Manual,Pale White,22501,99301-3882,SUV,8411826,Pasco
18426,C_CND_018427,9/17/2023,Male,6611.0,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,53546-9427,Hatchback,8235708,Janesville
18427,C_CND_018428,9/17/2023,Male,11220.0,Rabun Used Car Sales,Toyota,4Runner,Overhead Camshaft,Manual,Black,25001,85257-3102,Sedan,7963663,Scottsdale
18428,C_CND_018429,9/17/2023,Female,5060.0,Race Car Help,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,85001,78758-7841,SUV,6053057,Austin
18429,C_CND_018430,9/17/2023,Male,4785.0,Ryder Truck Rental and Leasing,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21001,06457-3834,Sedan,7399242,Middletown
18430,C_CND_018431,9/17/2023,Male,8690.0,Saab-Belle Dodge,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25001,60504-7114,SUV,8839320,Aurora
18431,C_CND_018432,9/17/2023,Male,10890.0,Scrivener Performance Engineering,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Red,21001,38701-8047,Hatchback,7959313,Greenville
18432,C_CND_018433,9/17/2023,Male,6655.0,Star Enterprises Inc,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,99301-3882,Sedan,8593488,Pasco
18433,C_CND_018434,9/17/2023,Female,148.5,Suburban Ford,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,53546-9427,Passenger,8540673,Janesville
18434,C_CND_018435,9/17/2023,Female,148.5,Tri-State Mack Inc,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,85257-3102,Passenger,8592378,Scottsdale
18435,C_CND_018436,9/17/2023,Female,12683.0,U-Haul CO,Nissan,Frontier,Overhead Camshaft,Manual,Black,53301,78758-7841,Hatchback,8373840,Austin
18436,C_CND_018437,9/17/2023,Male,13970.0,U-Haul CO,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,SUV,6928999,Austin
18437,C_CND_018438,9/17/2023,Female,6930.0,Tri-State Mack Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,85257-3102,Hatchback,6042479,Aurora
18438,C_CND_018439,9/17/2023,Male,148.5,U-Haul CO,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,78758-7841,Sedan,6670039,Greenville
18439,C_CND_018440,9/17/2023,Male,15717.767999999998,Progressive Shippers Cooperative Association No,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27880,53546-9427,SUV,8886487,Pasco
18440,C_CND_018441,9/17/2023,Male,148.5,Rabun Used Car Sales,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Sedan,7850329,Janesville
18441,C_CND_018442,9/17/2023,Male,10340.0,Race Car Help,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,78758-7841,Passenger,7433266,Scottsdale
18442,C_CND_018443,9/17/2023,Male,2970.0,Ryder Truck Rental and Leasing,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,06457-3834,Passenger,7154557,Austin
18443,C_CND_018444,9/17/2023,Male,9515.0,Saab-Belle Dodge,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,60504-7114,Hatchback,8547657,Middletown
18444,C_CND_018445,9/17/2023,Male,7700.0,Scrivener Performance Engineering,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,38701-8047,SUV,8257271,Aurora
18445,C_CND_018446,9/17/2023,Male,10010.0,Star Enterprises Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,99301-3882,SUV,7222907,Greenville
18446,C_CND_018447,9/17/2023,Female,5401.0,Suburban Ford,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,53546-9427,Hatchback,8285277,Pasco
18447,C_CND_018448,9/17/2023,Male,148.5,Capitol KIA,Ford,Focus,Overhead Camshaft,Manual,Red,17001,38701-8047,SUV,8761625,Greenville
18448,C_CND_018449,9/17/2023,Male,12485.0,U-Haul CO,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,78758-7841,Passenger,8702151,Scottsdale
18449,C_CND_018450,9/17/2023,Male,2860.0,Buddy Storbeck's Diesel Service Inc,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12001,06457-3834,Hatchback,8374497,Austin
18450,C_CND_018451,9/18/2023,Male,12342.0,Ryder Truck Rental and Leasing,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,41201,06457-3834,Sedan,6318912,Middletown
18451,C_CND_018452,9/18/2023,Male,16500.0,Saab-Belle Dodge,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,32001,60504-7114,Passenger,7660136,Aurora
18452,C_CND_018453,9/18/2023,Male,7161.0,Ryder Truck Rental and Leasing,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000,06457-3834,SUV,6763611,Middletown
18453,C_CND_018454,9/18/2023,Male,9020.0,Star Enterprises Inc,Plymouth,Neon,Overhead Camshaft,Manual,Black,29001,99301-3882,SUV,7074576,Pasco
18454,C_CND_018455,9/18/2023,Male,6941.0,Scrivener Performance Engineering,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,38701-8047,SUV,8246490,Greenville
18455,C_CND_018456,9/18/2023,Male,10780.0,Tri-State Mack Inc,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,85257-3102,Sedan,7622763,Scottsdale
18456,C_CND_018457,9/18/2023,Male,5324.0,U-Haul CO,Chevrolet,Lumina,Overhead Camshaft,Manual,Black,42001,78758-7841,Passenger,8601993,Austin
18457,C_CND_018458,9/18/2023,Male,3850.0,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,06457-3834,SUV,8483899,Middletown
18458,C_CND_018459,9/18/2023,Female,148.5,C & M Motors Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Red,13001,60504-7114,Hatchback,7910660,Aurora
18459,C_CND_018460,9/18/2023,Male,148.5,Capitol KIA,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18001,38701-8047,Sedan,6108890,Greenville
18460,C_CND_018461,9/18/2023,Female,7645.0,Chrysler of Tri-Cities,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,99301-3882,Hatchback,8475659,Pasco
18461,C_CND_018462,9/18/2023,Female,8139.999999999999,Chrysler Plymouth,Mercedes-B,E-Class,DoubleÂ Overhead Camshaft,Auto,Red,15001,53546-9427,Sedan,7380734,Janesville
18462,C_CND_018463,9/18/2023,Male,9735.0,Classic Chevy,Chrysler,Town & Country,DoubleÂ Overhead Camshaft,Auto,Pale White,42001,85257-3102,Sedan,7279898,Scottsdale
18463,C_CND_018464,9/18/2023,Male,148.5,Clay Johnson Auto Sales,Volvo,C70,Overhead Camshaft,Manual,Pale White,24001,78758-7841,Hatchback,6805520,Austin
18464,C_CND_018465,9/18/2023,Male,4851.0,Enterprise Rent A Car,Lexus,GS300,Overhead Camshaft,Manual,Black,51001,60504-7114,Passenger,7083284,Aurora
18465,C_CND_018466,9/18/2023,Male,4180.0,Saab-Belle Dodge,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Red,21000,60504-7114,SUV,6941151,Aurora
18466,C_CND_018467,9/18/2023,Male,18106.0,Scrivener Performance Engineering,Honda,Accord,Overhead Camshaft,Manual,Red,14600,38701-8047,Sedan,8799667,Greenville
18467,C_CND_018468,9/18/2023,Male,148.5,Star Enterprises Inc,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,18000,99301-3882,Sedan,6311518,Pasco
18468,C_CND_018469,9/18/2023,Male,4862.0,Suburban Ford,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,53546-9427,Sedan,8517790,Janesville
18469,C_CND_018470,9/18/2023,Male,5170.0,Tri-State Mack Inc,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,85257-3102,Sedan,7028194,Scottsdale
18470,C_CND_018471,9/18/2023,Male,8360.0,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15000,78758-7841,Sedan,7191883,Austin
18471,C_CND_018472,9/18/2023,Male,14806.0,Buddy Storbeck's Diesel Service Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25600,06457-3834,SUV,6178956,Middletown
18472,C_CND_018473,9/18/2023,Male,14300.0,C & M Motors Inc,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Hatchback,7866647,Aurora
18473,C_CND_018474,9/18/2023,Male,2442.0,Progressive Shippers Cooperative Association No,Ford,Focus,Overhead Camshaft,Manual,Black,49000,53546-9427,SUV,6628159,Pasco
18474,C_CND_018475,9/18/2023,Female,12925.0,Chrysler of Tri-Cities,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33501,99301-3882,Hatchback,6584321,Pasco
18475,C_CND_018476,9/18/2023,Female,9295.0,Chrysler Plymouth,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,26001,53546-9427,SUV,6276580,Janesville
18476,C_CND_018477,9/18/2023,Male,42900.0,Classic Chevy,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,19001,85257-3102,SUV,6980173,Scottsdale
18477,C_CND_018478,9/18/2023,Male,12760.0,Clay Johnson Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,31001,78758-7841,Passenger,7432225,Austin
18478,C_CND_018479,9/18/2023,Male,12650.0,Diehl Motor CO Inc,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,06457-3834,SUV,6145802,Middletown
18479,C_CND_018480,9/18/2023,Male,18920.0,Enterprise Rent A Car,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,24001,60504-7114,Hatchback,8840840,Aurora
18480,C_CND_018481,9/18/2023,Female,148.5,Capitol KIA,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,38701-8047,SUV,8806408,Austin
18481,C_CND_018482,9/18/2023,Male,148.5,U-Haul CO,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,Hatchback,6462927,Austin
18482,C_CND_018483,9/18/2023,Male,148.5,Buddy Storbeck's Diesel Service Inc,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Red,14000,06457-3834,Sedan,8366094,Middletown
18483,C_CND_018484,9/18/2023,Female,148.5,C & M Motors Inc,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,27000,60504-7114,Passenger,7262522,Aurora
18484,C_CND_018485,9/18/2023,Male,5148.0,Capitol KIA,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,22000,38701-8047,Hatchback,7631579,Greenville
18485,C_CND_018486,9/18/2023,Male,14300.0,Enterprise Rent A Car,Chevrolet,Prizm,Overhead Camshaft,Manual,Red,22000,60504-7114,SUV,6957746,Scottsdale
18486,C_CND_018487,9/18/2023,Female,148.5,Chrysler Plymouth,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29000,53546-9427,Sedan,6252456,Janesville
18487,C_CND_018488,9/18/2023,Male,49665.0,Classic Chevy,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Red,41500,85257-3102,Passenger,7502741,Scottsdale
18488,C_CND_018489,9/18/2023,Male,34760.0,Clay Johnson Auto Sales,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23000,78758-7841,SUV,6443301,Austin
18489,C_CND_018490,9/18/2023,Male,9020.0,Diehl Motor CO Inc,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Red,69000,06457-3834,Sedan,8812323,Middletown
18490,C_CND_018491,9/18/2023,Male,148.5,Enterprise Rent A Car,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000,60504-7114,Hatchback,7933487,Aurora
18491,C_CND_018492,9/18/2023,Female,148.5,Gartner Buick Hyundai Saab,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,38701-8047,SUV,8937072,Greenville
18492,C_CND_018493,9/18/2023,Female,148.5,Hatfield Volkswagen,BMW,528i,Overhead Camshaft,Manual,Black,21000,99301-3882,SUV,6098195,Pasco
18493,C_CND_018494,9/18/2023,Male,23650.0,Iceberg Rentals,Audi,A6,Overhead Camshaft,Manual,Pale White,14000,53546-9427,SUV,8131844,Janesville
18494,C_CND_018495,9/18/2023,Male,21615.0,McKinney Dodge Chrysler Jeep,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26500,85257-3102,SUV,7544325,Scottsdale
18495,C_CND_018496,9/18/2023,Male,148.5,U-Haul CO,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,78758-7841,SUV,7727133,Austin
18496,C_CND_018497,9/18/2023,Male,4235.0,Rabun Used Car Sales,Acura,RL,Overhead Camshaft,Manual,Red,31001,85257-3102,SUV,8368752,Scottsdale
18497,C_CND_018498,9/18/2023,Male,148.5,New Castle Ford Lincoln Mercury,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28000,60504-7114,SUV,7607316,Aurora
18498,C_CND_018499,9/18/2023,Male,9460.0,Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000,38701-8047,SUV,7007456,Greenville
18499,C_CND_018500,9/18/2023,Male,9900.0,Saab-Belle Dodge,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21001,60504-7114,SUV,8669415,Aurora
18500,C_CND_018501,9/18/2023,Male,14740.0,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,38701-8047,Hatchback,8326142,Greenville
18501,C_CND_018502,9/18/2023,Male,14300.0,Star Enterprises Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16001,99301-3882,SUV,8502112,Pasco
18502,C_CND_018503,9/18/2023,Female,7480.0,Suburban Ford,BMW,528i,Overhead Camshaft,Manual,Red,29001,53546-9427,SUV,6565443,Janesville
18503,C_CND_018504,9/18/2023,Male,14410.0,Tri-State Mack Inc,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,36001,85257-3102,Passenger,8390068,Scottsdale
18504,C_CND_018505,9/18/2023,Male,12232.0,U-Haul CO,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62201,78758-7841,SUV,8651676,Austin
18505,C_CND_018506,9/18/2023,Male,148.5,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Red,15001,06457-3834,Sedan,7260807,Middletown
18506,C_CND_018507,9/18/2023,Male,148.5,C & M Motors Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20001,60504-7114,Passenger,6834311,Aurora
18507,C_CND_018508,9/18/2023,Male,10010.0,Capitol KIA,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,19001,38701-8047,Passenger,7898988,Greenville
18508,C_CND_018509,9/18/2023,Female,148.5,Chrysler of Tri-Cities,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14001,99301-3882,SUV,8250532,Pasco
18509,C_CND_018510,9/18/2023,Female,148.5,Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19000,85257-3102,SUV,8635534,Scottsdale
18510,C_CND_018511,9/18/2023,Male,9900.0,Chrysler Plymouth,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,53546-9427,SUV,8410271,Janesville
18511,C_CND_018512,9/18/2023,Male,148.5,Capitol KIA,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Black,60001,38701-8047,Hatchback,6875890,Scottsdale
18512,C_CND_018513,9/18/2023,Female,13585.0,Diehl Motor CO Inc,Audi,A4,Overhead Camshaft,Manual,Pale White,12500,06457-3834,SUV,8228505,Middletown
18513,C_CND_018514,9/18/2023,Male,148.5,Chrysler Plymouth,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Red,69001,53546-9427,Passenger,8811496,Middletown
18514,C_CND_018515,9/18/2023,Female,148.5,Classic Chevy,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17001,85257-3102,Sedan,7670111,Aurora
18515,C_CND_018516,9/18/2023,Male,4014.9999999999995,Clay Johnson Auto Sales,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26001,78758-7841,SUV,7815081,Greenville
18516,C_CND_018517,9/18/2023,Female,6435.0,Enterprise Rent A Car,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,SUV,7127795,Aurora
18517,C_CND_018518,9/18/2023,Female,148.5,Enterprise Rent A Car,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Red,12001,60504-7114,Hatchback,6003673,Janesville
18518,C_CND_018519,9/18/2023,Male,5780.5,Gartner Buick Hyundai Saab,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16501,38701-8047,SUV,6061771,Scottsdale
18519,C_CND_018520,9/18/2023,Male,13310.0,Hatfield Volkswagen,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20001,99301-3882,Passenger,6833511,Austin
18520,C_CND_018521,9/18/2023,Male,10384.0,Iceberg Rentals,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23001,53546-9427,Hatchback,6869053,Middletown
18521,C_CND_018522,9/18/2023,Female,12815.0,New Castle Ford Lincoln Mercury,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Red,31500,60504-7114,SUV,6470625,Aurora
18522,C_CND_018523,9/18/2023,Male,9757.0,Motor Vehicle Branch Office,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,36001,78758-7841,Hatchback,8821823,Greenville
18523,C_CND_018524,9/18/2023,Female,13915.0,Nebo Chevrolet,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Red,25501,06457-3834,Passenger,6764320,Pasco
18524,C_CND_018525,9/18/2023,Male,3052.5,New Castle Ford Lincoln Mercury,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,18501,60504-7114,Hatchback,6079636,Janesville
18525,C_CND_018526,9/19/2023,Male,6325.0,Gartner Buick Hyundai Saab,Ford,Expedition,Overhead Camshaft,Manual,Red,22001,38701-8047,SUV,7104581,Greenville
18526,C_CND_018527,9/19/2023,Female,148.5,Pars Auto Sales,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,38701-8047,SUV,7014981,Greenville
